site,logp1_parrotfish_biomass_kg,logp1_large_parrotfish_biomass_kg,logp1_midnightPF_biomass_kg,logp1_bluePF_biomass_kg,logp1_rainbowPF_biomass_kg,logp1_stoplightPF_biomass_kg,midnightPA,bluePA,rainbowPA,stoplightPA,Year,Month,Latitude,Longitude,Depth,Coral_cover,Reef_complexity,SST,NPP,Wave_exposure,HABITAT_CD,Coral_area_UFRTM_20km,Coral_area_UFRTM_200km,Deepwater,slips45_10km,Marine_reserve,population_20km,population_50km,rec_fishermen_50km,Artificial_reefs_1km,Gravity_total,nursery_seagrass,nursery_mangroves,connectivity,RecEng,pf_preds_biomass_kg,pf_no_midnight_biomass_kg,pf_no_blue_biomass_kg,pf_no_rainbow_biomass_kg,pf_no_stoplight_biomass_kg,turf_cover,macroalgae_cover,random
850127_1453U,4.701641418,4.086328079,3.098208004,0,0,3.647086299,1,0,0,1,2014,June,24.45067,-81.87522,16,5,1.6,23.6239868,562.5146484,7.029764652,CONT_MR,85510,1053872,800,0,Closed,34029,42973,8115,1,69,12227019,62321.65625,4.618931049,-0.26,0,87.96958162,109.1277899,109.1277899,71.76506434,NA,NA,4664
854873_1454U,4.119768759,3.879638763,0,2.332411677,0,3.666223922,0,1,0,1,2014,June,24.45319678,-81.87185579,7.666115702,3.553719008,2.305371901,23.6084534,573.1251831,6.959336758,CONT_MR,87058,1054532,1100,0,Closed,36519,43045,8115,1,74,13033661,74057.3125,4.618931049,-0.26,0,60.54500892,51.24225039,60.54500892,22.44104182,NA,NA,4709
857261_1449U,3.879877611,2.003980866,0,0,0,2.003980866,0,0,0,1,2014,June,24.45396137,-81.85566422,11.22058824,2.267156863,1.547303922,23.6124817,561.6083374,6.945667267,SPGR_LR,89799,1056197,800,0,Open,36927,43315,8195,0,74,11474919,42453.09375,4.618931049,-0.26,0,47.41828885,47.41828885,47.41828885,40.99975929,NA,NA,3966
862010_1451U,5.278184185,4.627993632,0,2.975811009,3.697907064,3.791894717,0,1,1,1,2014,June,24.45534,-81.85931,3.6,1.5,2,23.6048218,568.8638916,6.940201283,SPGR_HR,89766,1055983,1000,0,Closed,36705,43049,8195,1,74,12230084,54534.39063,4.618931049,-0.26,184.9826418,195.0136276,176.4081106,155.6508884,151.6732945,NA,NA,7283
869177_1445U,3.999388076,3.734470378,0,0,0,3.734470378,0,0,0,1,2014,June,24.45853052,-81.84582914,8.450237718,1.24881141,1.400237718,23.5895325,571.9675903,6.958138943,CONT_LR,90695,1057416,1089.949463,0,Closed,36993,43590,8318,0,74,11632508,38900.75781,4.618931049,-0.26,15.31633367,53.56475035,53.56475035,53.56475035,12.69890374,NA,NA,3762
875391_3240U,3.168578308,2.840442234,0,0,0,2.840442234,0,0,0,1,2014,August,26.58892,-80.0246,16.3,1,0.15,24.2080322,289.2589722,7.382732391,SPGR,20604,457016,0,366,Open,713876,2028953,73460,0,1520,0,123108.3516,NA,-0.26,0,22.7736615,22.7736615,22.7736615,6.650325112,NA,NA,5628
876047_3240H,4.638884488,0,0,0,0,0,0,0,0,0,2014,August,26.58862,-80.0244,16.9,3,2.15,24.2091309,289.2590332,7.381382465,SPGR,20411,457119,0,366,Open,713876,2028953,73460,0,1520,0,126430.6875,NA,-0.26,0,102.428907,102.428907,102.428907,102.428907,NA,NA,5998
881158_1446U,6.316977768,6.249969289,5.363703149,0,5.721893336,0,1,0,1,0,2014,June,24.46324017,-81.83911704,4.9,0.989256198,0.32553719,23.5684448,584.1998291,6.944160461,CONT_LR,92737,1058177,1207.106812,0,Open,37127,43838,8378,0,74,12059749,23895.43945,9.984375,-0.26,0,340.3822976,552.8964567,248.4136994,552.8964567,39,41,884
885889_3242U,3.68671955,2.021331542,0,0,0,2.021331542,0,0,0,1,2014,August,26.58168507,-80.02369989,26.10063762,0,0.2,24.217157,289.3230591,7.334873199,RGDP,19107,457462,0,366,Open,707232,2068704,74322,0,1520,0,149224.9375,NA,0.208,808.2026807,38.91369706,38.91369706,38.91369706,32.36532785,NA,NA,4256
906873_3123U,2.972769384,2.163913717,0,0,0,2.163913717,0,0,0,1,2014,August,26.56737,-80.0277,14.3,1,0.2,24.2344299,289.5368042,7.370081425,APRD,16099,458983,300,366,Open,715046,2186606,76138,0,1520,0,207983.4844,NA,0.208,90.8280367,18.54597503,18.54597503,18.54597503,10.8408345,NA,NA,658
907530_3123H,2.925425345,2.597482242,0,0,0,2.597482242,0,0,0,1,2014,August,26.5669,-80.02713,15.8,0.5,2,24.2355286,289.5470886,7.369305611,APRD,15930,459212,0,366,Open,695756,2166807,76138,0,1520,0,211459.6719,NA,0.208,9.782310687,17.64215371,17.64215371,17.64215371,5.212271466,67,0,8361
919792_1330U,6.283366428,6.160770804,3.691706026,4.481003983,5.785349313,3.129427582,1,1,1,1,2014,June,24.4764638,-81.9479686,8.709606987,9.834061135,2.699199418,23.441156,697.0552979,6.684937,ISOL_HR,101337,1047531,4700,0,Open,19789,41397,7584,0,80,21438554,765317.5625,4.618931049,-0.26,0,495.47543,447.2653495,210.0929327,512.727763,NA,NA,6314
924717_1331U,5.455342918,4.235315152,0,0.780058303,2.625285445,4.0090287,0,1,1,1,2014,June,24.47860958,-81.94301769,7.012737921,8.696925329,2.699414348,23.429071,710.4500122,6.617328644,ISOL_HR,102220,1048210,5100,0,Open,23247,41600,7626,0,80,24148652,812386.375,4.618931049,-0.26,242.0693852,233.0051019,231.8235025,220.1965867,178.9117695,NA,NA,3449
924935_1439U,5.320245822,5.095752922,0,0,4.046022949,4.674296289,0,0,1,1,2014,June,24.4801927,-81.72745162,8.941908714,3.763485477,1.526348548,23.6761414,560.2741699,5.443604946,CONT_LR,104581,1069168,1441.421387,102,Closed,39427,48050,9483,0,133,12597349,323945.7188,9.984375,-0.26,29.70460259,203.4341303,203.4341303,147.2644926,97.27699744,NA,NA,2468
924954_1437U,5.145163706,3.44620749,0,0,0,3.44620749,0,0,0,1,2014,June,24.48006856,-81.7089159,10.87708333,4.054166667,1.45,23.7032104,543.5991821,7.098824024,SPGR_HR,106187,1070192,900,82,Closed,39503,48050,9483,0,133,13751055,276594.625,5.417427007,0.235,27.12641176,170.5995743,170.5995743,170.5995743,140.2184212,NA,NA,4445
927427_1438U,4.459620547,2.731453091,0,0,0,2.731453091,0,0,0,1,2014,June,24.48067508,-81.70830468,8.450385208,2.998459168,1.299922958,23.7000061,546.2216187,7.080861568,SPGR_HR,106763,1070237,1000,82,Closed,39503,48050,9483,0,133,13942848,292837,5.417427007,0.235,0,85.45469734,85.45469734,85.45469734,71.09951405,NA,NA,6066
929902_1444U,5.514564332,4.320402392,0,0,0,4.320402392,0,0,0,1,2014,June,24.48157194,-81.70926201,4.455036496,1.5,1.267445255,23.6965271,549.9750977,7.05505085,SPGR_LR,107184,1070229,1141.421387,82,Closed,39606,48050,9483,0,133,14106273,316341.1563,5.417427007,0.235,8.218053439,247.2817852,247.2817852,247.2817852,173.0628956,NA,NA,5124
944713_1352U,3.432202048,2.704895079,0,1.493880335,0,2.442208014,0,1,0,1,2014,June,24.48655355,-81.84805532,8.004433498,3.522167488,1.20270936,23.4074036,702.1348267,6.993886948,ISOL_MR,108664,1058649,4221.320313,111,Open,37133,43661,8452,0,126,23326390,263239.9063,4.618931049,-0.26,204.192418,29.94470951,26.49036313,29.94470951,19.44630815,NA,NA,5528
947459_1407U,4.033804644,3.132412636,0,0,2.119649353,2.747336043,0,0,1,1,2014,October,24.48839556,-81.6133798,30.44442836,2.494934877,1.299493488,23.7591797,462.2224731,7.169726849,CONT_MR,113815,1082839,300,0,Open,29167,48057,9484,0,94,17193470,120769.0234,9.863775902,0.515,9.942080463,55.47537172,55.47537172,48.14715501,40.87435568,NA,NA,2221
960049_1427U,6.806919278,6.477192714,5.697267889,3.738008773,0,5.743250018,1,1,0,1,2014,September,24.49244039,-81.66263465,3.05511811,4.736220472,2.128346457,23.6585327,523.6854858,7.014359474,SPGR_HR,113819,1074667,1100,0,Closed,40330,48057,9484,0,94,19369578,410920.0625,5.417427007,0.515,15.17721627,606.0293128,862.0670425,903.0812894,592.0042688,NA,NA,9294
960052_1423U,6.100849492,5.600437653,2.610247273,4.557918168,3.524231494,4.872368779,1,1,1,1,2014,September,24.49312682,-81.66007221,4.715920398,3.92039801,2.246890547,23.6562439,521.8465576,7.043472767,SPGR_HR,113915,1075079,1100,0,Closed,40528,48057,9484,0,94,19705562,435588.7813,5.417427007,0.515,1560.592988,432.6342695,350.8519853,412.3089935,315.6066991,56,6,4220
960054_1428U,4.47130165,3.869915282,0,3.316337488,0,3.062413583,0,1,0,1,2014,September,24.49244,-81.658,8.4,3,1.2,23.6616455,517.3096924,7.078933716,SPGR_LR,113178,1075192,941.4213867,0,Closed,40528,48057,9484,0,94,19402648,407765.3438,5.417427007,0.515,5.335925092,86.47050491,59.91127542,86.47050491,66.09140974,NA,NA,8070
967216_3243U,4.198253691,0,0,0,0,0,0,0,0,0,2014,August,26.52573,-80.0327,17.2,1,1,24.2531677,289.5768127,7.2667799,LIRO,12490,470522,282.8427124,477,Open,671720,2387068,83356,2,1520,0,226766,NA,-0.26,0.841649656,65.56997775,65.56997775,65.56997775,65.56997775,47,16,7131
972465_3244U,5.555099725,4.587698839,0,4.003085726,0,3.795515123,0,1,0,1,2014,August,26.52210653,-80.03204939,19.30245052,3.493873704,2.353063148,24.253717,289.5498962,7.298184872,LIRO,12470,471440,100,477,Open,671720,2387068,83356,1,1520,0,210936.875,NA,-0.26,1252.200219,257.5527475,203.7858623,257.5527475,214.0515934,NA,NA,866
985736_1364U,5.374587692,5.261902638,4.261521195,0,4.028695672,4.215716777,1,0,1,1,2014,October,24.50200498,-81.61858515,7.649044586,5.996178344,1.975350318,23.708429,550.6161499,7.121522427,SPGR_HR,120367,1084625,1241.421387,0,Open,37545,48057,9484,0,94,23032856,626959,9.863775902,0.515,170.2835901,144.9330757,214.8508569,159.6632805,148.108152,NA,NA,9608
988311_1712U,5.689429494,5.61984293,0,0,5.61984293,0,0,0,1,0,2014,October,24.50286928,-81.62755729,3.797590361,0.5,0.35,23.6738525,571.5969849,7.098854542,RUBB_LR,118547,1082745,1600,0,Open,40424,48057,9484,0,94,23202626,731697.8125,5.417427007,0.515,797.3319179,294.7248598,294.7248598,19.87880709,294.7248598,NA,NA,4173
988324_1365U,4.863597326,4.620653868,0,0,0,4.620653868,0,0,0,1,2014,October,24.5029,-81.61491,10.2,5.25,1.325,23.7159058,556.4092407,7.111287594,SPGR_HR,120964,1085377,1282.842773,0,Open,31745,48057,9484,0,94,23464510,647433.625,9.863775902,0.515,22.5885863,128.4891801,128.4891801,128.4891801,27.92876259,35,25,4822
998712_1392U,5.042467164,4.47399869,3.651526395,0,0,3.91548294,1,0,0,1,2014,October,24.50631,-81.58686,11,2.5,1.2,23.7803284,567.8186646,7.129434586,SPGR_HR,124128,1091506,1100,0,Open,18971,48057,9484,0,84,25186460,399198.8125,9.863775902,0.515,18.72089235,116.3181499,153.8515884,153.8515884,104.678292,NA,NA,7192
1001188_1377U,3.35756411,1.44265803,0,0,0,1.44265803,0,0,0,1,2016,June,24.50689047,-81.70885629,6.813776337,3.871961102,1.777795786,23.5517822,708.7428589,6.73579216,ISOL_HR,125101,1072021,3941.421387,610,Closed,39716,48051,9483,0,133,19293292,1115528.75,5.417427007,0.235,61.45403259,27.71914892,27.71914892,27.71914892,24.48721945,18,3,5294
1006403_1378U,2.871539511,2.390170669,0,0,0,2.390170669,0,0,0,1,2016,June,24.50842,-81.7085,4.9,7.5,1.35,23.539209,726.5010986,6.782958031,ISOL_MR,126613,1072092,4141.421387,612,Closed,39716,48051,9483,0,133,19579188,1197297.75,5.417427007,0.235,0,16.66419149,16.66419149,16.66419149,6.748834798,NA,NA,1763
1006542_1406U,6.811351772,6.680720088,4.311823234,5.91072527,5.582561895,4.50635683,1,1,1,1,2016,September,24.50961574,-81.57145042,8.300707547,3.496462264,1.82446934,23.7885681,585.4406128,7.147209167,SPGR_HR,122977,1094547,1041.421387,0,Open,10977,48228,9519,0,84,27049474,365157.4375,9.863775902,0.515,13.14900446,833.5211831,539.1238544,642.3459562,817.5063407,NA,NA,248
1027626_1379U,3.408672407,2.889740214,0,0,0,2.889740214,0,0,0,1,2016,July,24.516267,-81.6989445,7.878333333,8.758333333,3.081666667,23.4891602,793.9335938,6.871773243,ISOL_HR,132342,1073161,4882.842773,584,Closed,40252,48056,9484,0,133,22098844,1611511.5,5.417427007,0.235,90.08226176,29.225091,29.225091,29.225091,12.2364552,NA,NA,4387
1046661_1409U,6.522895503,6.376737272,0,4.168827843,5.861120711,5.160485346,0,1,1,1,2016,September,24.52325,-81.51892,4.1,4,2.5,23.778894,661.895874,7.161624432,SPGR_HR,128186,1106034,900,0,Open,6581,52682,10492,0,84,33150342,131197.6719,16.80766224,1.19,149.602849,679.5460582,615.9064183,329.4286334,506.2970521,18,16,5223
1046662_1409H,5.016155164,4.486915377,0,0,0,4.486915377,0,0,0,1,2016,September,24.52346,-81.51824,5.2,0.5,0.55,23.7785889,660.7271118,7.162148952,SPGR_LR,127960,1106338,900,0,Open,6581,52682,10541,0,84,32989526,125309.2031,16.80766224,1.19,0,149.8302698,149.8302698,149.8302698,61.98330641,18,16,4004
1046665_1410H,5.345447317,5.191755388,4.24725602,3.975638947,3.946174559,2.060428923,1,1,1,1,2016,September,24.52302,-81.51485,6.4,6,0.6,23.7777649,657.2253418,7.163716316,SPGR_LR,127303,1107168,882.8427124,0,Open,6581,52682,10492,0,82,32424298,105821.5625,16.80766224,1.19,0,139.7383362,156.3674926,157.9145737,201.8023085,17,23,4867
1046665_1410U,6.322366864,6.255519924,5.953992098,0,4.239620274,4.222594693,1,0,1,1,2016,September,24.52316,-81.51473,6.6,4,1.55,23.7777649,657.2253418,7.163716316,SPGR_HR,127303,1107168,882.8427124,0,Open,6581,52682,10492,0,82,32424298,105821.5625,16.80766224,1.19,81.51281639,171.6011336,555.8895157,487.5080148,488.6792762,17,23,4110
1052021_1393U,4.827953213,2.496841405,0,0,0,2.496841405,0,0,0,1,2016,September,24.52469745,-81.57616767,4.327703704,1,0.276592593,23.7508789,734.6313477,6.161345959,CONT_LR,132275,1095979,2800,0,Open,18342,48228,9519,0,NA,34890744,1239285.25,9.863775902,0.515,54.57155673,123.9549426,123.9549426,123.9549426,112.8108675,NA,NA,9487
1054626_1380U,4.648109327,4.551834749,0,0,4.551834749,0,0,0,1,0,2016,July,24.52546,-81.69111,6.4,7.5,1.6,23.4353577,874.0910034,6.795678616,ISOL_HR,138965,1074642,5811.27002,410,Closed,40544,48057,9484,0,94,24642620,2211540,5.417427007,0.235,0.605610844,103.3874364,103.3874364,9.581241963,103.3874364,NA,NA,8989
1096157_1431U,0.604272932,0,0,0,0,0,0,0,0,0,2016,June,24.53993406,-81.47143099,8.749503311,0.5,0.2,23.7373901,742.7640381,7.160850525,CONT_LR,123515,1125828,1341.421387,0,Open,7300,55873,11267,0,82,39872448,218112.3906,16.80766224,1.19,0,0.829921248,0.829921248,0.829921248,0.829921248,34,6,8962
1096211_1480U,5.06765864,4.671131211,0,0,0,4.671131211,0,0,0,1,2016,November,24.54001193,-81.41775249,25.37295209,4.442040185,1.424034003,23.7790466,670.3577881,7.22632885,SPGR_LR,106463,1138089,0,8,Open,7863,56369,11338,0,86,26996004,111801.3359,16.80766224,1.19,37.86370502,157.8020789,157.8020789,157.8020789,51.98357047,NA,NA,7754
1101759_1441U,3.270882338,2.430336495,0,0,0,2.430336495,0,0,0,1,2016,November,24.54112909,-81.44360579,7.053403933,0.755673222,0.472163389,23.7521912,711.7305908,7.158518791,CONT_LR,112217,1132992,1100,0,Open,8147,56357,11336,0,82,33671884,150407.6563,16.80766224,1.19,0,25.33456509,25.33456509,25.33456509,14.97186017,NA,NA,9391
1104563_1411U,2.849713619,0.033808746,0,0,0,0.033808746,0,0,0,1,2016,November,24.542545,-81.431915,9.3,3,1.15,23.7520081,704.6141357,7.153391361,SPGR_LR,110245,1136116,924.2640991,8,Open,8239,56358,11337,0,82,31940428,144074.6563,16.80766224,1.19,84.95852816,16.28283165,16.28283165,16.28283165,16.24844489,NA,NA,7513
1112984_1412U,6.785898327,6.593891495,3.581352205,6.358643132,2.927787783,4.620530911,1,1,1,1,2016,November,24.54505582,-81.40736907,7.305405405,18.23266745,2.543419506,23.7660156,679.7501221,7.222024918,SPGR_HR,107477,1140733,682.8427124,8,Closed,8112,56405,11361,0,86,27969038,172994.4219,22.90153173,-0.185,544.4518453,849.3529143,307.8127121,866.5887496,783.7270656,23,15,9884
